5231;901131258;2019-12-31;2018;MILES;0;0;0;2314;0;-2314;68866;0;0;0;-71180;104;-71284;
5232;802021888;2019-12-31;2019;MILES;148174347;101961097;46213250;13389377;0;32823873;89197218;0;80834124;0;23382335;8725315;14657020;
5233;802021888;2019-12-31;2018;MILES;105572773;56548397;49024376;12586791;0;36437585;87354880;0;75910087;0;32924697;4570125;28354572;
5234;830106920;2019-12-31;2019;MILES;171932824;117895954;54036870;7780079;30278331;15978460;14109509;0;362159;0;2231110;1242927;988183;
5235;830106920;2019-12-31;2018;MILES;164900207;103121149;61779058;6755404;42106433;12917221;7499219;0;5712616;0;11130618;4564730;6565888;
5236;891300513;2019-12-31;2019;MILES;236943227;190759965;46183262;16342474;12990750;16850038;10860436;379578;1127187;2045362;8690106;242538;8447568;
5237;891300513;2019-12-31;2018;MILES;219221319;203116355;16104964;16021828;12087487;-12004351;11738964;342007;1924382;10040657;-12540323;-317644;-12222679;
5238;830122774;2019-12-31;2019;MILES;47322488;38999097;8323391;3245943;3243135;1834313;0;2941897;0;1519374;411790;260000;151790;
5239;830122774;2019-12-31;2018;MILES;43874729;31852427;12022302;3462857;5915524;2643921;0;2871738;0;578272;350455;222740;127715;
5240;860075208;2019-12-31;2019;MILES;105651790;75070667;30581123;4831110;18890644;6859369;955050;437137;183291;120376;6229475;1810550;4418925;
5241;860075208;2019-12-31;2018;MILES;96971847;69262686;27709161;4749421;18292134;4667606;453217;153302;284788;833470;5495771;2264549;3231222;
5242;900525906;2019-12-31;2019;MILES;22645618;263941;22381677;5967902;13616456;2797319;531870;126912;189751;292196;2166983;1104790;1062193;
5243;900525906;2019-12-31;2018;MILES;17693485;311968;17381517;5526835;11036232;818450;357555;220241;50490;614771;346951;345834;1117;
5244;800204226;2019-12-31;2019;MILES;96905171;74356838;22548333;3325870;3527600;15694863;1501455;0;344015;0;17188823;4646355;12542468;
5245;800204226;2019-12-31;2018;MILES;93839444;72023620;21815824;3641851;2669776;15504197;1282568;937195;226377;877672;14388483;4857999;9530484;
5246;830136799;2019-12-31;2019;MILES;2792302297;2604354572;187947725;14226187;34559489;139162049;29506631;14472308;3926989;3374623;104284043;29205560;75078483;
5247;830136799;2019-12-31;2018;MILES;1271848954;1178895036;92953918;8307369;17745728;66900821;12716714;8500284;1359389;1984746;49027958;15602684;33425274;
5248;811036030;2019-12-31;2019;MILES;975728267;658329195;317399072;65434339;139069132;112895601;23284669;0;3614338;0;138359850;33767883;104591967;
5249;811036030;2019-12-31;2018;MILES;894008763;582937115;311071648;57465320;125429707;128176621;16374096;0;3040133;7436530;178559456;32740605;145818851;
5250;860053716;2019-12-31;2019;MILES;19067454;12533910;6533544;2364309;655765;3513470;0;157906;412926;128981;4103566;1334384;2769182;
5251;860053716;2019-12-31;2018;MILES;14814146;10529942;4284204;2829597;505697;948910;0;168810;471214;165018;1719652;984160;735492;
5252;890800127;2019-12-31;2019;MILES;0;0;0;107502;0;-107502;7686;0;57429;2055978;1998219;519048;1479171;
5253;890800127;2019-12-31;2018;MILES;0;0;0;114421;0;-114421;7465;0;56258;46728;-18900;79140;-98040;
5254;800180808;2019-12-31;2019;MILES;160542906;137767562;22775344;9568379;1285062;11921903;4867593;1113596;359721;1453206;7753641;3485240;4268401;
5255;800180808;2019-12-31;2018;MILES;92549393;85899267;6650126;7756236;1087675;-2193785;5428080;4580191;432197;3213069;-8556790;-1265278;-7291512;
5256;860008448;2019-12-31;2019;MILES;459619506;206163967;253455539;32965046;190237086;30253407;26336122;515057;602502;1453168;7144421;-30169022;37313443;
5257;860008448;2019-12-31;2018;MILES;428591749;191801887;236789862;30207799;184489303;22092760;25451004;1176576;56883;0;-3285725;28117709;-31403434;
5258;860017055;2019-12-31;2019;MILES;277395794;191794461;85601333;17874951;34203461;33522921;8490773;0;359252;0;28618219;9533825;19084394;
5259;860017055;2019-12-31;2018;MILES;240156250;163839915;76316335;15942506;30949812;29424017;9124264;0;129851;0;21384330;6399091;14985239;
5260;890903310;2019-12-31;2019;MILES;294448630;239687107;54761523;20846715;19767354;14147454;8037431;1824499;470315;4563692;14629486;2795626;11833860;
5261;890903310;2019-12-31;2018;MILES;305368985;266927480;38441505;23081182;18301622;-2941299;20893975;1452260;13149694;6114977;32774477;-955218;33729695;
